,danceability,duration_ms,energy,loudness,mode,target,tempo,valence
384,0.6579999999999999,214960,0.551,-6.62,1,1,138.335,0.442
385,0.782,256800,0.63,-5.683,1,1,78.516,0.295
386,0.727,259933,0.9129999999999999,-5.571000000000001,0,1,90.985,0.618
387,0.8190000000000001,284467,0.5820000000000001,-5.5329999999999995,0,1,104.60700000000001,0.635
388,0.622,284187,0.882,-5.59,0,1,77.506,0.762
389,0.373,229840,0.67,-7.098,1,1,184.977,0.27399999999999997
390,0.855,223293,0.6809999999999999,-4.955,1,1,99.699,0.9079999999999999
391,0.685,236080,0.8,-6.564,1,1,120.226,0.483
392,0.907,253867,0.628,-2.551,0,1,94.027,0.902
393,0.855,239787,0.831,-3.333,0,1,93.97200000000001,0.9420000000000001
394,0.8390000000000001,242560,0.6409999999999999,-5.669,0,1,97.00399999999999,0.927
395,0.772,238267,0.59,-6.957000000000001,1,1,83.99799999999999,0.743
396,0.748,222200,0.767,-7.806,0,1,133.929,0.519
397,0.7090000000000001,281480,0.7440000000000001,-5.905,0,1,145.112,0.508
398,0.8290000000000001,259733,0.684,-6.473,1,1,107.985,0.731
399,0.585,239707,0.775,-4.857,1,1,98.133,0.588
400,0.736,221400,0.5760000000000001,-7.486000000000001,0,1,96.368,0.7609999999999999
401,0.645,313933,0.597,-7.266,0,1,83.04899999999999,0.523
402,0.7809999999999999,264653,0.8690000000000001,-6.077999999999999,1,1,97.025,0.7020000000000001
403,0.802,214560,0.552,-4.796,0,1,105.48100000000001,0.601
404,0.7909999999999999,311800,0.665,-9.496,0,1,177.097,0.792
405,0.833,286187,0.628,-7.041,1,1,106.32799999999999,0.645
406,0.446,233440,0.401,-11.232000000000001,1,1,82.94200000000001,0.647
407,0.86,271053,0.861,-7.131,0,1,143.184,0.79
408,0.6409999999999999,275027,0.72,-5.209,1,1,92.988,0.418
409,0.527,275360,0.762,-3.841,1,1,98.575,0.915
410,0.643,223507,0.7170000000000001,-4.876,0,1,90.89299999999999,0.46
411,0.42700000000000005,193733,0.8440000000000001,-4.5969999999999995,0,1,85.346,0.716
412,0.569,316053,0.7440000000000001,-5.757000000000001,0,1,145.063,0.59
413,0.638,207627,0.6990000000000001,-5.54,0,1,92.939,0.66
414,0.435,207000,0.802,-6.871,1,1,84.26700000000001,0.45399999999999996
415,0.759,216707,0.8909999999999999,-2.983,1,1,98.579,0.5870000000000001
416,0.5479999999999999,273733,0.815,-4.388999999999999,0,1,146.934,0.345
417,0.669,253067,0.8290000000000001,-3.801,1,1,118.934,0.61
418,0.769,282493,0.6559999999999999,-6.561,1,1,90.029,0.391
419,0.88,257000,0.7659999999999999,-4.071000000000001,1,1,106.03399999999999,0.6579999999999999
420,0.8009999999999999,250533,0.8809999999999999,-4.656000000000001,1,1,93.73299999999999,0.429
421,0.8540000000000001,291782,0.6920000000000001,-6.625,1,1,101.865,0.753
422,0.866,249800,0.7490000000000001,-3.977,1,1,92.07700000000001,0.8909999999999999
423,0.81,314352,0.7909999999999999,-5.909,1,1,153.067,0.948
424,0.764,276596,0.821,-5.919,1,1,162.519,0.9620000000000001
425,0.797,236520,0.502,-3.925,0,1,106.99700000000001,0.385
426,0.816,247453,0.675,-8.23,1,1,151.444,0.615
427,0.547,205640,0.594,-8.389,1,1,81.9,0.501
428,0.797,211120,0.75,-9.369,1,1,177.87,0.74
429,0.904,226864,0.813,-7.105,0,1,125.461,0.81
430,0.574,267320,0.799,-5.734,1,1,199.804,0.46299999999999997
431,0.6459999999999999,287000,0.812,-3.932,1,1,95.014,0.6940000000000001
432,0.909,229933,0.539,-4.2780000000000005,0,1,90.038,0.8690000000000001
433,0.728,239267,0.826,-3.763,0,1,94.36,0.8340000000000001
434,0.828,233360,0.792,-5.435,0,1,134.19899999999998,0.777
435,0.868,231200,0.805,-3.218,0,1,143.983,0.544
436,0.914,275907,0.794,-3.897,1,1,140.128,0.9620000000000001
437,0.745,213760,0.841,-4.774,1,1,97.90899999999999,0.767
438,0.8809999999999999,266067,0.622,-4.149,1,1,91.98899999999999,0.633
439,0.662,223440,0.507,-8.238,1,1,86.412,0.6759999999999999
440,0.727,256000,0.736,-6.202999999999999,1,1,85.1,0.687
441,0.263,366733,0.6629999999999999,-8.264,1,1,167.271,0.25
442,0.667,303333,0.41,-8.323,0,1,75.069,0.493
443,0.47700000000000004,227387,0.728,-5.71,1,1,89.209,0.69
444,0.7120000000000001,209120,0.805,-3.142,0,1,94.973,0.851
445,0.669,265707,0.5760000000000001,-6.475,1,1,79.042,0.456
446,0.7170000000000001,262560,0.508,-6.392,0,1,89.473,0.6809999999999999
447,0.6459999999999999,236133,0.77,-6.596,0,1,99.165,0.6809999999999999
448,0.75,301133,0.45799999999999996,-9.092,1,1,83.61,0.536
449,0.925,379120,0.728,-6.82,1,1,96.54,0.667
450,0.713,271333,0.6779999999999999,-3.525,0,1,138.009,0.7340000000000001
451,0.84,207907,0.835,-4.386,0,1,103.376,0.637
452,0.73,221133,0.602,-3.782,0,1,97.954,0.927
453,0.8140000000000001,242013,0.899,-5.957999999999999,1,1,119.01100000000001,0.545
454,0.878,325573,0.41700000000000004,-6.7989999999999995,1,1,77.49,0.904
455,0.9440000000000001,203787,0.511,-10.96,0,1,113.046,0.8420000000000001
456,0.826,223000,0.647,-6.306,0,1,102.01700000000001,0.872
457,0.8,256347,0.496,-7.135,1,1,128.29,0.35700000000000004
458,0.838,201400,0.469,-7.992000000000001,1,1,139.975,0.778
459,0.795,203360,0.638,-4.829,0,1,95.963,0.8440000000000001
460,0.7659999999999999,232840,0.49,-6.553,1,1,134.143,0.8320000000000001
461,0.716,204733,0.6659999999999999,-7.718999999999999,0,1,78.498,0.8640000000000001
462,0.85,229867,0.48200000000000004,-6.684,0,1,100.95700000000001,0.217
463,0.605,229040,0.633,-5.899,0,1,87.26,0.5920000000000001
464,0.9109999999999999,265867,0.5529999999999999,-3.74,0,1,92.89299999999999,0.97
465,0.596,232573,0.6609999999999999,-6.239,0,1,129.491,0.86
466,0.637,336733,0.63,-4.431,0,1,81.582,0.601
467,0.78,236827,0.69,-4.958,0,1,98.00200000000001,0.341
468,0.669,214600,0.61,-8.217,1,1,94.439,0.428
469,0.76,225347,0.555,-4.048,0,1,125.964,0.56
470,0.677,192107,0.682,-6.879,1,1,106.279,0.875
471,0.8959999999999999,223133,0.457,-9.075,0,1,100.04299999999999,0.9209999999999999
472,0.779,283360,0.562,-7.031000000000001,0,1,86.01,0.684
473,0.745,234733,0.62,-8.24,1,1,99.985,0.603
474,0.835,209490,0.6779999999999999,-6.457999999999999,1,1,132.868,0.708
475,0.917,205587,0.546,-7.499,1,1,100.758,0.547
476,0.894,250373,0.7909999999999999,-4.699,1,1,105.01799999999999,0.583
477,0.843,270507,0.805,-5.946000000000001,0,1,94.946,0.615
478,0.725,240027,0.64,-7.905,0,1,166.02900000000002,0.915
479,0.728,235213,0.9740000000000001,-2.261,0,1,79.52600000000001,0.965
480,0.871,234000,0.597,-4.9319999999999995,0,1,125.999,0.635
481,0.64,229773,0.527,-7.683,0,1,164.02900000000002,0.603
482,0.764,213133,0.732,-7.232,1,1,89.976,0.652
483,0.733,294693,0.521,-3.657,0,1,112.913,0.525
484,0.618,242773,0.552,-6.8629999999999995,1,1,81.975,0.586
485,0.753,257787,0.516,-5.164,1,1,122.01899999999999,0.826
486,0.825,192440,0.855,-4.155,1,1,102.631,0.5479999999999999
487,0.7170000000000001,226400,0.754,-4.263999999999999,1,1,117.34700000000001,0.6729999999999999
488,0.8340000000000001,230133,0.652,-7.899,0,1,95.015,0.5479999999999999
489,0.588,208573,0.461,-8.686,0,1,200.053,0.659
490,0.511,214960,0.589,-6.178999999999999,0,1,100.814,0.757
491,0.894,236507,0.40399999999999997,-5.912999999999999,0,1,102.009,0.759
492,0.867,284027,0.593,-7.775,0,1,95.50399999999999,0.885
493,0.75,204707,0.7709999999999999,-5.622999999999999,1,1,83.064,0.8220000000000001
494,0.9009999999999999,283387,0.512,-6.468,1,1,85.012,0.638
495,0.7879999999999999,302000,0.8079999999999999,-4.77,0,1,143.04,0.8440000000000001
496,0.8859999999999999,229813,0.62,-5.854,1,1,76.035,0.6
497,0.713,285587,0.47100000000000003,-7.392,0,1,199.765,0.7809999999999999
498,0.833,263240,0.7809999999999999,-4.694,0,1,93.13799999999999,0.812
499,0.563,331427,0.612,-7.436,0,1,117.088,0.591
500,0.7759999999999999,244187,0.736,-6.308,1,1,159.838,0.536
501,0.698,295827,0.925,-4.209,0,1,96.95299999999999,0.6759999999999999
502,0.66,237800,0.536,-8.786,0,1,159.963,0.775
503,0.7909999999999999,201000,0.725,-4.244,0,1,84.57,0.5539999999999999
504,0.711,248200,0.733,-4.96,0,1,172.925,0.87
505,0.6709999999999999,280013,0.499,-7.766,1,1,84.045,0.0854
506,0.925,243027,0.748,-5.572,0,1,92.978,0.615
507,0.701,253733,0.885,-6.81,1,1,121.54,0.741
508,0.7609999999999999,263227,0.627,-5.553999999999999,1,1,109.821,0.8909999999999999
509,0.725,296693,0.48700000000000004,-5.959,0,1,136.086,0.599
510,0.831,243467,0.713,-6.9670000000000005,0,1,99.584,0.6829999999999999
511,0.7709999999999999,230200,0.685,-4.638999999999999,1,1,88.99700000000001,0.6829999999999999
512,0.8290000000000001,205653,0.6990000000000001,-5.321000000000001,1,1,178.454,0.9229999999999999
513,0.723,222360,0.644,-4.803,1,1,189.537,0.743
514,0.867,303027,0.6920000000000001,-7.125,0,1,101.027,0.637
515,0.6859999999999999,253200,0.698,-2.9419999999999997,0,1,93.118,0.748
516,0.68,239747,0.659,-5.242999999999999,0,1,106.083,0.6409999999999999
517,0.879,272080,0.643,-3.7089999999999996,1,1,120.012,0.5820000000000001
518,0.907,163133,0.625,-5.557,1,1,99.91799999999999,0.605
519,0.652,230413,0.642,-5.657,1,1,87.009,0.765
520,0.795,284947,0.674,-4.937,0,1,93.087,0.728
521,0.84,257360,0.493,-5.9,0,1,96.99799999999999,0.361
522,0.486,275240,0.46,-7.547999999999999,0,1,138.907,0.252
523,0.601,186307,0.621,-5.662000000000001,0,1,94.553,0.29
524,0.636,238747,0.946,-4.683,0,1,125.085,0.8909999999999999
525,0.8170000000000001,224640,0.8059999999999999,-4.606,1,1,110.086,0.805
526,0.7959999999999999,231933,0.47700000000000004,-7.1610000000000005,1,1,119.928,0.685
527,0.816,247840,0.5,-4.551,1,1,124.037,0.649
528,0.7340000000000001,219867,0.599,-8.462,1,1,145.185,0.772
529,0.6729999999999999,289747,0.614,-5.426,1,1,176.05200000000002,0.36200000000000004
530,0.603,257893,0.782,-4.832,1,1,124.303,0.731
531,0.777,304000,0.474,-10.211,0,1,164.123,0.63
532,0.845,211200,0.467,-7.6739999999999995,1,1,138.007,0.7020000000000001
533,0.6709999999999999,293667,0.782,-5.4,1,1,87.649,0.905
534,0.735,211666,0.8240000000000001,-4.143,0,1,100.20200000000001,0.726
535,0.624,288333,0.653,-6.582000000000001,0,1,73.884,0.565
536,0.6729999999999999,249467,0.785,-2.8939999999999997,0,1,84.60700000000001,0.85
537,0.884,252440,0.6970000000000001,-6.022,1,1,101.965,0.322
538,0.7240000000000001,246333,0.6890000000000001,-5.922000000000001,0,1,146.496,0.693
539,0.578,235533,0.6659999999999999,-7.1,1,1,195.13,0.591
540,0.823,284467,0.496,-7.831,0,1,89.87200000000001,0.41200000000000003
541,0.867,286733,0.677,-6.678,1,1,162.804,0.525
542,0.903,221160,0.413,-4.635,0,1,100.039,0.7809999999999999
543,0.862,334414,0.488,-7.914,1,1,92.965,0.57
544,0.919,296587,0.677,-8.642000000000001,1,1,131.05,0.875
545,0.779,246960,0.64,-8.415,1,1,99.01899999999999,0.498
546,0.845,187840,0.768,-5.4479999999999995,1,1,100.0,0.96
547,0.6559999999999999,256733,0.578,-8.97,0,1,94.514,0.556
548,0.8029999999999999,192213,0.45399999999999996,-4.802,0,1,99.99,0.7390000000000001
549,0.92,241400,0.48700000000000004,-5.577999999999999,0,1,92.836,0.8059999999999999
550,0.7929999999999999,173053,0.708,-5.85,0,1,160.02,0.757
551,0.797,207587,0.586,-6.98,0,1,157.151,0.768
552,0.621,253707,0.6,-6.349,1,1,80.021,0.485
553,0.542,190307,0.7020000000000001,-4.835,0,1,174.332,0.49200000000000005
554,0.8909999999999999,224253,0.439,-7.994,0,1,77.499,0.622
555,0.7140000000000001,282707,0.821,-7.635,1,1,95.999,0.649
556,0.765,273360,0.6659999999999999,-5.3839999999999995,1,1,87.00200000000001,0.7559999999999999
557,0.764,364133,0.617,-6.005,0,1,97.024,0.835
558,0.64,278773,0.618,-5.955,1,1,129.335,0.518
559,0.5920000000000001,264760,0.77,-3.4019999999999997,1,1,191.692,0.361
560,0.9640000000000001,261880,0.595,-6.8870000000000005,0,1,128.593,0.629
561,0.447,227853,0.6940000000000001,-4.637,0,1,175.868,0.509
562,0.581,275987,0.8270000000000001,-4.566,1,1,174.013,0.5489999999999999
563,0.451,227960,0.55,-8.137,1,1,80.001,0.594
564,0.86,249307,0.467,-9.434,0,1,99.961,0.385
565,0.611,253000,0.6890000000000001,-4.976,1,1,144.998,0.7040000000000001
566,0.87,253707,0.591,-6.322,1,1,80.018,0.539
567,0.74,222653,0.722,-2.149,1,1,140.139,0.841
568,0.762,225373,0.6609999999999999,-6.075,0,1,130.009,0.769
569,0.675,238800,0.39399999999999996,-8.539,1,1,104.98700000000001,0.405
570,0.802,269973,0.6890000000000001,-6.263999999999999,1,1,144.096,0.838
571,0.405,280680,0.721,-6.97,1,1,92.855,0.816
572,0.922,255120,0.8809999999999999,-3.239,0,1,120.999,0.972
573,0.773,257000,0.7240000000000001,-5.731,1,1,131.092,0.821
574,0.8370000000000001,332800,0.578,-4.696000000000001,0,1,138.043,0.922
575,0.426,193213,0.584,-5.292999999999999,1,1,193.437,0.272
576,0.7290000000000001,281827,0.792,-3.137,1,1,157.993,0.698
577,0.5770000000000001,257120,0.6679999999999999,-4.8839999999999995,1,1,60.708999999999996,0.7020000000000001
578,0.444,255413,0.708,-5.926,0,1,105.412,0.26
579,0.5710000000000001,230613,0.613,-6.836,1,1,83.31700000000001,0.583
580,0.867,274227,0.7809999999999999,-4.459,1,1,166.797,0.665
581,0.784,264920,0.568,-6.861000000000001,1,1,101.005,0.69
582,0.858,202720,0.484,-7.4479999999999995,0,1,99.992,0.32899999999999996
583,0.9329999999999999,179160,0.513,-13.203,1,1,102.01700000000001,0.595
584,0.675,260600,0.501,-6.183,1,1,139.861,0.532
585,0.71,254867,0.653,-8.305,1,1,94.007,0.943
586,0.562,265533,0.594,-4.578,0,1,62.876000000000005,0.423
587,0.9470000000000001,180493,0.883,-6.306,0,1,100.00399999999999,0.56
588,0.9,223573,0.733,-7.178,1,1,98.06200000000001,0.679
589,0.7,233867,0.529,-6.816,0,1,143.555,0.386
590,0.6990000000000001,207187,0.5920000000000001,-8.298,1,1,94.93299999999999,0.589
591,0.622,220853,0.503,-6.417000000000001,1,1,93.984,0.58
592,0.8079999999999999,266840,0.545,-5.728,0,1,109.96,0.8220000000000001
593,0.597,228267,0.638,-5.853,0,1,121.40299999999999,0.5
594,0.604,227667,0.8079999999999999,-5.805,0,1,193.894,0.688
595,0.8140000000000001,230973,0.494,-7.167000000000001,1,1,128.083,0.607
596,0.763,238827,0.7290000000000001,-4.677,1,1,108.99,0.8590000000000001
597,0.657,255440,0.515,-6.318,1,1,139.982,0.307
598,0.748,203867,0.688,-7.142,0,1,100.08200000000001,0.863
599,0.705,255093,0.5720000000000001,-5.603,0,1,129.999,0.653
600,0.8640000000000001,257813,0.607,-4.891,0,1,82.04799999999999,0.747
601,0.595,233227,0.639,-3.159,1,1,95.912,0.7
602,0.6559999999999999,283533,0.7240000000000001,-5.465,0,1,185.748,0.62
603,0.6459999999999999,223973,0.6,-6.569,1,1,192.082,0.8109999999999999
604,0.7509999999999999,265227,0.836,-5.676,1,1,90.846,0.67
605,0.847,254307,0.884,-3.326,1,1,99.036,0.845
606,0.741,265973,0.8590000000000001,-2.2230000000000003,1,1,109.905,0.611
607,0.732,175560,0.7929999999999999,-7.053,1,1,95.91799999999999,0.821
608,0.813,220960,0.6890000000000001,-5.4270000000000005,1,1,90.288,0.941
609,0.701,239027,0.75,-3.1910000000000003,0,1,82.531,0.515
610,0.9,236733,0.632,-6.183,0,1,94.06200000000001,0.875
611,0.5379999999999999,214200,0.677,-6.099,1,1,132.346,0.9129999999999999
612,0.768,282067,0.867,-3.6519999999999997,0,1,96.431,0.5589999999999999
613,0.792,212293,0.6609999999999999,-8.211,0,1,93.005,0.297
614,0.763,267507,0.629,-8.66,0,1,142.149,0.7090000000000001
615,0.575,204040,0.684,-6.007000000000001,1,1,172.155,0.9259999999999999
616,0.8540000000000001,243733,0.5429999999999999,-6.166,0,1,103.03200000000001,0.868
617,0.525,337640,0.652,-7.042000000000001,0,1,127.67299999999999,0.602
618,0.912,231800,0.511,-6.365,1,1,101.62799999999999,0.611
619,0.6729999999999999,232000,0.6829999999999999,-5.693,1,1,171.86,0.713
620,0.7609999999999999,193387,0.7240000000000001,-3.818,1,1,149.936,0.815
621,0.838,240040,0.594,-5.695,0,1,90.038,0.507
622,0.782,262773,0.47200000000000003,-5.016,0,1,75.88600000000001,0.354
623,0.731,254533,0.644,-5.348,1,1,129.94,0.691
624,0.7040000000000001,242587,0.8540000000000001,-5.477,0,1,92.988,0.688
625,0.573,259720,0.7120000000000001,-5.976,1,1,140.012,0.34600000000000003
626,0.662,252120,0.693,-4.298,1,1,86.009,0.655
627,0.652,207507,0.551,-6.2989999999999995,1,1,79.995,0.37200000000000005
628,0.732,288133,0.659,-6.0889999999999995,1,1,148.001,0.575
629,0.593,326187,0.883,-4.781000000000001,1,1,155.171,0.6709999999999999
630,0.937,212360,0.738,-5.301,0,1,118.994,0.9109999999999999
631,0.68,249533,0.687,-6.162000000000001,0,1,150.053,0.467
632,0.375,338853,0.862,-3.363,0,1,159.841,0.478
633,0.7290000000000001,250667,0.6579999999999999,-3.386,0,1,140.043,0.551
634,0.42700000000000005,257760,0.861,-4.874,1,1,161.776,0.581
635,0.79,211000,0.647,-5.983,0,1,87.999,0.654
636,0.615,221253,0.711,-5.507000000000001,1,1,144.036,0.711
637,0.8109999999999999,246600,0.757,-6.447,1,1,130.993,0.565
638,0.8390000000000001,239987,0.804,-2.513,1,1,122.973,0.888
639,0.9059999999999999,292373,0.584,-7.72,0,1,129.055,0.831
640,0.713,299747,0.746,-4.99,1,1,135.02100000000002,0.47
641,0.675,226507,0.545,-5.614,0,1,60.048,0.445
642,0.466,264373,0.759,-4.978,0,1,160.033,0.32799999999999996
643,0.845,242013,0.601,-5.2829999999999995,1,1,74.008,0.32899999999999996
644,0.951,218573,0.6,-4.675,0,1,125.04,0.8220000000000001
645,0.619,219773,0.87,-4.956,1,1,188.77200000000002,0.94
646,0.64,252653,0.62,-5.931,1,1,129.37,0.609
647,0.627,216813,0.723,-6.782,1,1,84.848,0.757
648,0.5429999999999999,206333,0.7070000000000001,-3.1069999999999998,0,1,150.336,0.491
649,0.723,261027,0.644,-6.8629999999999995,0,1,144.09,0.645
650,0.888,241840,0.5770000000000001,-7.702000000000001,0,1,84.00299999999999,0.609
651,0.63,190533,0.695,-5.007,0,1,175.896,0.40299999999999997
652,0.7240000000000001,207547,0.87,-3.614,0,1,93.01,0.81
653,0.855,221573,0.659,-3.4410000000000003,0,1,102.06700000000001,0.731
654,0.789,231573,0.55,-7.422999999999999,0,1,172.049,0.696
655,0.41200000000000003,186827,0.5670000000000001,-7.1,0,1,174.519,0.42200000000000004
656,0.502,254093,0.652,-7.224,1,1,136.04,0.649
657,0.742,242200,0.46799999999999997,-5.557,0,1,86.443,0.369
658,0.9209999999999999,161507,0.882,-2.464,0,1,95.288,0.326
659,0.596,223187,0.54,-6.723,0,1,188.003,0.579
660,0.653,238160,0.563,-5.756,1,1,77.928,0.815
661,0.644,253933,0.518,-10.02,1,1,169.799,0.46399999999999997
662,0.763,369320,0.703,-4.69,1,1,108.963,0.42700000000000005
663,0.8140000000000001,268005,0.779,-3.2710000000000004,1,1,93.43,0.544
664,0.536,288387,0.7120000000000001,-6.939,1,1,130.18,0.456
665,0.762,170933,0.324,-7.447,0,1,209.81900000000002,0.48200000000000004
666,0.8590000000000001,261773,0.654,-6.3260000000000005,1,1,94.00399999999999,0.897
667,0.75,263507,0.391,-7.087000000000001,0,1,146.191,0.711
668,0.812,238333,0.721,-5.084,1,1,94.939,0.772
669,0.7070000000000001,236747,0.451,-10.38,1,1,73.209,0.616
670,0.584,233053,0.682,-9.597000000000001,0,1,105.17,0.722
671,0.569,217347,0.596,-6.486000000000001,1,1,93.134,0.757
672,0.664,284160,0.465,-9.711,0,1,127.932,0.281
673,0.489,267160,0.757,-4.062,0,1,168.00400000000002,0.5670000000000001
674,0.7170000000000001,257427,0.449,-9.687999999999999,0,1,108.802,0.611
675,0.358,327693,0.541,-4.237,0,1,85.595,0.409
676,0.5379999999999999,232880,0.728,-3.6630000000000003,0,1,78.42699999999999,0.43700000000000006
677,0.6679999999999999,221373,0.7240000000000001,-5.952999999999999,1,1,148.52200000000002,0.318
678,0.63,253840,0.726,-5.372000000000001,1,1,133.317,0.327
679,0.8140000000000001,295360,0.85,-6.112,1,1,184.58700000000002,0.7170000000000001
680,0.768,282067,0.867,-3.6519999999999997,0,1,96.431,0.5589999999999999
681,0.6709999999999999,198293,0.763,-4.071000000000001,1,1,91.986,0.48100000000000004
682,0.7829999999999999,214560,0.718,-6.484,1,1,98.976,0.815
683,0.586,261320,0.619,-6.1160000000000005,1,1,120.125,0.326
684,0.727,284733,0.7290000000000001,-2.99,1,1,117.932,0.512
685,0.828,469200,0.586,-6.274,1,1,97.01,0.802
686,0.7440000000000001,234707,0.406,-6.377999999999999,0,1,89.94200000000001,0.725
687,0.721,228933,0.621,-4.378,1,1,159.967,0.568
688,0.72,263413,0.48,-7.888999999999999,1,1,127.993,0.67
689,0.835,274387,0.757,-5.029,0,1,82.038,0.626
690,0.6759999999999999,255333,0.512,-4.18,1,1,116.69,0.33299999999999996
691,0.877,198217,0.8390000000000001,-3.988,1,1,71.977,0.9259999999999999
692,0.693,278800,0.88,-3.228,0,1,88.088,0.397
693,0.9309999999999999,216000,0.486,-10.558,1,1,120.02600000000001,0.8959999999999999
694,0.6579999999999999,214960,0.551,-6.62,1,1,138.335,0.442
695,0.782,256800,0.63,-5.683,1,1,78.516,0.295
696,0.727,259933,0.9129999999999999,-5.571000000000001,0,1,90.985,0.618
697,0.8190000000000001,284467,0.5820000000000001,-5.5329999999999995,0,1,104.60700000000001,0.635
698,0.622,284187,0.882,-5.59,0,1,77.506,0.762
699,0.373,229840,0.67,-7.098,1,1,184.977,0.27399999999999997
700,0.855,223293,0.6809999999999999,-4.955,1,1,99.699,0.9079999999999999
701,0.685,236080,0.8,-6.564,1,1,120.226,0.483
702,0.907,253867,0.628,-2.551,0,1,94.027,0.902
703,0.855,239787,0.831,-3.333,0,1,93.97200000000001,0.9420000000000001
704,0.8390000000000001,242560,0.6409999999999999,-5.669,0,1,97.00399999999999,0.927
705,0.772,238267,0.59,-6.957000000000001,1,1,83.99799999999999,0.743
706,0.748,222200,0.767,-7.806,0,1,133.929,0.519
707,0.7090000000000001,281480,0.7440000000000001,-5.905,0,1,145.112,0.508
708,0.8290000000000001,259733,0.684,-6.473,1,1,107.985,0.731
709,0.585,239707,0.775,-4.857,1,1,98.133,0.588
710,0.736,221400,0.5760000000000001,-7.486000000000001,0,1,96.368,0.7609999999999999
711,0.645,313933,0.597,-7.266,0,1,83.04899999999999,0.523
712,0.7809999999999999,264653,0.8690000000000001,-6.077999999999999,1,1,97.025,0.7020000000000001
713,0.802,214560,0.552,-4.796,0,1,105.48100000000001,0.601
714,0.7909999999999999,311800,0.665,-9.496,0,1,177.097,0.792
715,0.833,286187,0.628,-7.041,1,1,106.32799999999999,0.645
716,0.446,233440,0.401,-11.232000000000001,1,1,82.94200000000001,0.647
717,0.86,271053,0.861,-7.131,0,1,143.184,0.79
718,0.6409999999999999,275027,0.72,-5.209,1,1,92.988,0.418
719,0.527,275360,0.762,-3.841,1,1,98.575,0.915
720,0.315,263573,0.29600000000000004,-13.262,1,1,172.638,0.436
721,0.579,246600,0.865,-4.692,1,1,104.99,0.358
722,0.87,198440,0.6990000000000001,-5.541,0,1,126.96700000000001,0.726
723,0.435,355733,0.5479999999999999,-12.517000000000001,0,1,83.64,0.498
724,0.445,625173,0.523,-9.854,1,1,137.96,0.5489999999999999
725,0.408,279973,0.623,-8.054,1,1,183.202,0.371
726,0.452,226747,0.207,-14.549000000000001,1,1,60.666000000000004,0.207
727,0.41200000000000003,265093,0.528,-6.6129999999999995,1,1,79.962,0.175
728,0.429,238627,0.812,-6.252000000000001,1,1,113.279,0.625
729,0.406,205667,0.6829999999999999,-6.593,1,1,126.73700000000001,0.821
730,0.368,308440,0.9279999999999999,-8.369,0,1,141.175,0.532
731,0.545,270213,0.67,-8.81,1,1,151.553,0.48100000000000004
732,0.728,250360,0.598,-10.251,0,1,129.516,0.797
733,0.575,211578,0.67,-10.39,1,1,139.191,0.74
734,0.348,202133,0.875,-4.758,0,1,169.15200000000002,0.40700000000000003
735,0.21600000000000003,193427,0.882,-5.176,0,1,189.28599999999997,0.6559999999999999
736,0.632,213622,0.5920000000000001,-9.735,0,1,89.522,0.499
737,0.685,250187,0.872,-5.827999999999999,1,1,85.85,0.546
738,0.619,173147,0.7020000000000001,-3.552,1,1,98.00399999999999,0.326
739,0.713,205067,0.5489999999999999,-6.319,1,1,99.98299999999999,0.7979999999999999
740,0.616,171500,0.9329999999999999,-3.801,0,1,143.954,0.794
741,0.747,187890,0.8440000000000001,-2.9130000000000003,1,1,129.975,0.532
742,0.595,215226,0.8009999999999999,-3.8280000000000003,1,1,127.73100000000001,0.5379999999999999
743,0.695,211853,0.608,-6.117000000000001,1,1,120.00200000000001,0.39399999999999996
744,0.643,174112,0.6829999999999999,-7.593999999999999,0,1,119.921,0.37200000000000005
745,0.253,223830,0.745,-3.464,1,1,65.098,0.248
746,0.617,181329,0.6509999999999999,-4.03,0,1,66.01899999999999,0.5770000000000001
747,0.518,204773,0.7090000000000001,-5.852,1,1,147.935,0.359
748,0.863,235813,0.657,-7.295,1,1,115.958,0.8290000000000001
749,0.605,205671,0.816,-4.475,1,1,160.05,0.285
750,0.778,164203,0.552,-5.987,1,1,115.03200000000001,0.499
751,0.55,204253,0.9359999999999999,-2.8760000000000003,1,1,158.02,0.767
752,0.43,223373,0.7,-4.638999999999999,1,1,149.964,0.299
753,0.452,205760,0.97,-3.2110000000000003,1,1,100.99799999999999,0.441
754,0.584,142444,0.81,-3.092,1,1,119.859,0.57
755,0.484,196840,0.762,-3.968,0,1,128.944,0.196
756,0.35700000000000004,192535,0.94,-3.91,1,1,132.827,0.466
757,0.593,185061,0.759,-5.983,1,1,105.958,0.495
758,0.423,217003,0.912,-6.582000000000001,1,1,83.50399999999999,0.47700000000000004
759,0.0825,187520,0.8370000000000001,-3.424,0,1,189.917,0.27699999999999997
760,0.48200000000000004,223071,0.8809999999999999,-3.707,0,1,128.13299999999998,0.29600000000000004
761,0.509,170833,0.883,-3.2060000000000004,1,1,203.997,0.863
762,0.428,212200,0.9329999999999999,-4.107,1,1,95.02,0.17800000000000002
763,0.5529999999999999,170764,0.968,-1.268,1,1,106.95299999999999,0.642
764,0.425,198587,0.93,-7.185,1,1,97.561,0.7090000000000001
765,0.28800000000000003,152402,0.958,-3.638,1,1,134.315,0.6990000000000001
766,0.387,190177,0.836,-5.212000000000001,1,1,151.918,0.337
767,0.423,200493,0.9179999999999999,-4.038,1,1,140.07,0.68
768,0.361,205427,0.991,-3.306,1,1,173.979,0.261
